symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
IBM,2019-08-27 00:00:00+00:00,131.17,131.7,130.31,131.2,4728392,106.7499523515,107.1812817313,106.0500593956,106.7743672221,4945898,0.0,1.0
IBM,2019-08-28 00:00:00+00:00,132.76,132.89,130.04,130.44,2713251,108.0439404909,108.1497382633,105.8303255607,106.155857168,2838060,0.0,1.0
IBM,2019-08-29 00:00:00+00:00,134.88,135.69,134.04,134.18,2972842,109.76925801,110.428459515,109.0856416345,109.1995776971,3109592,0.0,1.0
IBM,2019-08-30 00:00:00+00:00,135.53,136.07,134.36,135.58,2960594,110.298246872,110.737714542,109.3460669204,110.3389383229,3096781,0.0,1.0
IBM,2019-09-03 00:00:00+00:00,134.1,134.9,133.33,134.85,2827919,109.1344713756,109.7855345904,108.5078230314,109.7448431395,2958003,0.0,1.0
IBM,2019-09-04 00:00:00+00:00,136.32,136.43,135.15,135.71,2247924,110.9411717966,111.0306929886,109.988991845,110.4447360953,2351328,0.0,1.0
IBM,2019-09-05 00:00:00+00:00,140.97,141.7,138.05,138.3,5011628,114.7254767324,115.3195719159,112.3490959985,112.5525532532,5242162,0.0,1.0
IBM,2019-09-06 00:00:00+00:00,140.57,141.53,140.46,141.52,2576441,114.3999451251,115.1812209828,114.310423933,115.1730826926,2694957,0.0,1.0
IBM,2019-09-09 00:00:00+00:00,142.6,143.02,140.46,140.59,4218622,116.0520180325,116.3938262203,114.310423933,114.4162217054,4412678,0.0,1.0
IBM,2019-09-10 00:00:00+00:00,145.05,145.46,142.96,143.0,4979341,118.0458991278,118.3795690253,116.3449964792,116.3775496399,5208390,0.0,1.0
IBM,2019-09-11 00:00:00+00:00,143.6,145.12,142.71,144.85,3867963,116.865847051,118.1028671591,116.1415392246,117.8831333241,4045889,0.0,1.0
IBM,2019-09-12 00:00:00+00:00,143.62,144.04,141.88,144.03,2504162,116.8821236314,117.2239318191,115.4660611392,117.2157935289,2619353,0.0,1.0
IBM,2019-09-13 00:00:00+00:00,143.67,144.65,143.26,144.32,2206605,116.9228150823,117.7203675204,116.5891451847,117.4518039443,2308108,0.0,1.0
IBM,2019-09-16 00:00:00+00:00,142.48,143.64,142.27,142.56,1928269,115.9543585503,116.8984002117,115.7834544564,116.0194648718,2016969,0.0,1.0
IBM,2019-09-17 00:00:00+00:00,142.2,142.48,140.66,142.48,2940494,115.7264864252,115.9543585503,114.4731897367,115.9543585503,3075756,0.0,1.0
IBM,2019-09-18 00:00:00+00:00,142.22,142.3,140.51,142.05,1994714,115.7427630055,115.807869327,114.351115384,115.6044120724,2086470,0.0,1.0
IBM,2019-09-19 00:00:00+00:00,142.97,145.03,142.45,142.46,3181790,116.3531347694,118.0296225474,115.9299436798,115.93808197,3328152,0.0,1.0
IBM,2019-09-20 00:00:00+00:00,141.88,143.83,141.82,143.25,5217726,115.4660611392,117.0530277252,115.4172313981,116.5810068945,5457741,0.0,1.0
IBM,2019-09-23 00:00:00+00:00,142.07,142.22,140.56,141.19,1849558,115.6206886528,115.7427630055,114.3918068349,114.9045191165,1934637,0.0,1.0
IBM,2019-09-24 00:00:00+00:00,141.68,142.89,141.07,142.5,3311403,115.3032953356,116.2880284479,114.8068596343,115.9706351307,3463727,0.0,1.0
IBM,2019-09-25 00:00:00+00:00,143.16,143.63,140.86,141.74,2544628,116.5077622829,116.8902619215,114.6359555404,115.3521250767,2661680,0.0,1.0
IBM,2019-09-26 00:00:00+00:00,143.55,143.88,141.41,143.17,2313892,116.8251556001,117.0937191762,115.0835615006,116.5159005731,2420331,0.0,1.0
IBM,2019-09-27 00:00:00+00:00,143.24,145.09,142.38,144.41,2356682,116.5728686043,118.0784522885,115.8729756485,117.5250485559,2465089,0.0,1.0
IBM,2019-09-30 00:00:00+00:00,145.42,146.57,143.73,143.73,4004019,118.3470158646,119.2829192358,116.9716448234,116.9716448234,4188203,0.0,1.0
IBM,2019-10-01 00:00:00+00:00,143.66,147.35,143.54,145.59,2973628,116.9146767921,119.9177058702,116.8170173099,118.4853667977,3110414,0.0,1.0
IBM,2019-10-02 00:00:00+00:00,141.69,142.27,140.57,142.19,3347129,115.3114336257,115.7834544564,114.3999451251,115.718348135,3501096,0.0,1.0
IBM,2019-10-03 00:00:00+00:00,142.02,142.07,139.18,141.62,3138743,115.5799972018,115.6206886528,113.2687227894,115.2544655944,3283125,0.0,1.0
IBM,2019-10-04 00:00:00+00:00,142.99,143.06,141.03,142.06,2447901,116.3694113497,116.426379381,114.7743064735,115.6125503626,2560504,0.0,1.0
IBM,2019-10-07 00:00:00+00:00,141.28,142.7,141.22,142.26,2487737,114.9777637282,116.1334009344,114.9289339871,115.7753161663,2602172,0.0,1.0
IBM,2019-10-08 00:00:00+00:00,138.38,140.47,138.25,140.24,3342266,112.6176595746,114.3185622232,112.5118618022,114.131381549,3496010,0.0,1.0
IBM,2019-10-09 00:00:00+00:00,139.67,140.33,138.79,139.77,2631860,113.6674990084,114.2046261606,112.9513294722,113.7488819103,2752925,0.0,1.0
IBM,2019-10-10 00:00:00+00:00,141.13,141.78,139.56,139.77,2619287,114.8556893754,115.3846782374,113.5779778164,113.7488819103,2739774,0.0,1.0
IBM,2019-10-11 00:00:00+00:00,142.76,144.5,142.61,142.77,3015458,116.1822306755,117.5982931676,116.0601563227,116.1903689657,3154169,0.0,1.0
IBM,2019-10-14 00:00:00+00:00,142.04,142.43,141.32,142.31,2325055,115.5962737822,115.9136670994,115.0103168889,115.8160076172,2432007,0.0,1.0
IBM,2019-10-15 00:00:00+00:00,143.0,143.72,141.81,142.54,3044933,116.3775496399,116.9635065332,115.4090931079,116.0031882914,3184999,0.0,1.0
IBM,2019-10-16 00:00:00+00:00,142.11,142.95,141.39,142.49,5835941,115.6532418135,116.336858189,115.0672849202,115.9624968405,6104394,0.0,1.0
IBM,2019-10-17 00:00:00+00:00,134.26,136.0,132.91,135.0,15824614,109.2646840186,110.6807465107,108.1660148436,109.8669174922,16552546,0.0,1.0
IBM,2019-10-18 00:00:00+00:00,134.09,134.49,132.25,134.22,7177468,109.1263330854,109.4518646928,107.6288876915,109.2321308578,7507631,0.0,1.0
IBM,2019-10-21 00:00:00+00:00,132.58,133.1,130.9,132.61,6370639,107.8974512676,108.3206423572,106.5302185165,107.9218661381,6663688,0.0,1.0
IBM,2019-10-22 00:00:00+00:00,133.96,134.05,131.61,132.55,4193653,109.020535313,109.0937799247,107.1080371196,107.873036397,4386561,0.0,1.0
IBM,2019-10-23 00:00:00+00:00,134.38,134.57,132.7,133.52,3626724,109.3623435008,109.5169710143,107.9951107498,108.6624505449,3793553,0.0,1.0
IBM,2019-10-24 00:00:00+00:00,134.07,135.07,133.3,134.83,2619190,109.1100565051,109.9238855235,108.4834081608,109.7285665591,2739672,0.0,1.0
IBM,2019-10-25 00:00:00+00:00,135.44,135.93,134.1,134.12,2577995,110.2250022604,110.6237784794,109.1344713756,109.150747956,2696582,0.0,1.0
IBM,2019-10-28 00:00:00+00:00,135.97,136.63,135.45,136.0,3225692,110.6563316401,111.1934587923,110.2331405505,110.6807465107,3374073,0.0,1.0
IBM,2019-10-29 00:00:00+00:00,133.82,135.57,133.44,135.42,4158483,108.9065992504,110.3308000328,108.5973442234,110.20872568,4349773,0.0,1.0
IBM,2019-10-30 00:00:00+00:00,135.25,135.28,133.2,133.83,2252680,110.0703747468,110.0947896174,108.402025259,108.9147375406,2356303,0.0,1.0
IBM,2019-10-31 00:00:00+00:00,133.73,135.25,133.23,135.11,3410851,108.8333546388,110.0703747468,108.4264401296,109.9564386843,3567750,0.0,1.0
IBM,2019-11-01 00:00:00+00:00,135.53,135.56,134.09,134.5,3088769,110.298246872,110.3226617426,109.1263330854,109.460002983,3230852,0.0,1.0
IBM,2019-11-04 00:00:00+00:00,137.67,137.74,136.23,136.24,3333510,112.0398409715,112.0968090028,110.8679271849,110.8760654751,3486851,0.0,1.0
IBM,2019-11-05 00:00:00+00:00,137.89,138.76,137.63,137.8,3012926,112.2188833556,112.9269146016,112.0072878108,112.1456387439,3151520,0.0,1.0
IBM,2019-11-06 00:00:00+00:00,138.78,138.78,137.55,138.0,4476362,112.943191182,112.943191182,111.9421814893,112.3084045476,4682274,0.0,1.0
IBM,2019-11-07 00:00:00+00:00,137.69,139.14,137.58,137.87,4073697,113.3745205618,114.5684566125,113.2839461028,113.5227333129,4261087,1.62,1.0
IBM,2019-11-08 00:00:00+00:00,137.61,137.61,136.16,137.58,2278446,113.308648228,113.308648228,112.1147121773,113.2839461028,2383254,0.0,1.0
IBM,2019-11-11 00:00:00+00:00,135.47,137.2,135.0,137.2,2568022,111.546563298,112.9710525171,111.1595633368,112.9710525171,2686151,0.0,1.0
IBM,2019-11-12 00:00:00+00:00,135.59,136.66,135.02,135.87,3046496,111.6453717988,112.5264142637,111.1760314202,111.8759249672,3186634,0.0,1.0
IBM,2019-11-13 00:00:00+00:00,134.48,135.58,133.85,135.39,3060919,110.7313931669,111.6371377571,110.212648538,111.4806909642,3201721,0.0,1.0
IBM,2019-11-14 00:00:00+00:00,134.0,134.33,133.33,134.13,4231231,110.3361591639,110.607882541,109.7844783681,110.4432017064,4425867,0.0,1.0
IBM,2019-11-15 00:00:00+00:00,134.4,135.12,134.03,134.39,3262504,110.6655208331,111.2583718375,110.3608612891,110.6572867913,3412579,0.0,1.0
IBM,2019-11-18 00:00:00+00:00,134.31,134.48,133.23,134.3,3210383,110.5914144575,110.7313931669,109.7021379508,110.5831804158,3358060,0.0,1.0
IBM,2019-11-19 00:00:00+00:00,134.52,135.38,134.46,134.88,2995004,110.7643293338,111.4724569225,110.7149250834,111.060754836,3132774,0.0,1.0
IBM,2019-11-20 00:00:00+00:00,133.2,134.46,132.75,134.06,4138165,109.6774358256,110.7149250834,109.3069039478,110.3855634143,4328520,0.0,1.0
IBM,2019-11-21 00:00:00+00:00,133.84,134.17,132.98,133.4,3322158,110.2044144963,110.4761378733,109.4962869076,109.8421166602,3474977,0.0,1.0
IBM,2019-11-22 00:00:00+00:00,134.34,134.65,133.59,134.19,3297397,110.6161165827,110.8713718763,109.9985634531,110.4926059568,3449077,0.0,1.0
IBM,2019-11-25 00:00:00+00:00,135.97,136.0,134.35,134.47,2590146,111.9582653845,111.9829675097,110.6243506244,110.7231591252,2709292,0.0,1.0
IBM,2019-11-26 00:00:00+00:00,135.09,136.15,134.77,136.15,3806859,111.2336697123,112.1064781356,110.970180377,112.1064781356,3981974,0.0,1.0
IBM,2019-11-27 00:00:00+00:00,133.77,135.71,133.62,135.35,3280699,110.1467762042,111.7441802995,110.0232655782,111.4477547973,3431611,0.0,1.0
IBM,2019-11-29 00:00:00+00:00,134.45,134.52,133.03,133.6,1825255,110.7066910417,110.7643293338,109.5374571162,110.0067974948,1909216,0.0,1.0
IBM,2019-12-02 00:00:00+00:00,132.91,134.5,132.48,134.45,3066813,109.4386486155,110.7478612504,109.0845848212,110.7066910417,3207886,0.0,1.0
IBM,2019-12-03 00:00:00+00:00,132.12,132.44,130.69,132.0,3708102,108.7881593189,109.0516486543,107.6106913517,108.6893508182,3878674,0.0,1.0
IBM,2019-12-04 00:00:00+00:00,131.99,133.68,131.96,132.86,3530028,108.6811167765,110.0726698286,108.6564146513,109.3974784069,3692409,0.0,1.0
IBM,2019-12-05 00:00:00+00:00,131.91,133.24,131.63,132.99,3595312,108.6152444426,109.7103719925,108.3846912742,109.5045209493,3760696,0.0,1.0
IBM,2019-12-06 00:00:00+00:00,133.22,133.89,132.7,132.75,3437438,109.6939039091,110.2455847049,109.2657337392,109.3069039478,3595560,0.0,1.0
IBM,2019-12-09 00:00:00+00:00,133.92,134.59,133.26,133.35,2968310,110.2702868301,110.8219676259,109.726840076,109.8009464516,3104852,0.0,1.0
IBM,2019-12-10 00:00:00+00:00,133.91,134.84,133.56,133.92,3478362,110.2620527884,111.0278186691,109.9738613279,110.2702868301,3638366,0.0,1.0
IBM,2019-12-11 00:00:00+00:00,133.76,134.51,133.67,134.11,3698494,110.1385421624,110.7560952921,110.0644357869,110.4267336229,3868624,0.0,1.0
IBM,2019-12-12 00:00:00+00:00,135.32,135.66,133.66,133.7,4824103,111.4230526721,111.7030100909,110.0562017452,110.0891379121,5046011,0.0,1.0
IBM,2019-12-13 00:00:00+00:00,134.21,135.5,134.01,134.75,2534970,110.5090740402,111.5712654232,110.3443932057,110.9537122936,2651578,0.0,1.0
IBM,2019-12-16 00:00:00+00:00,134.13,135.45,133.85,134.94,3049224,110.4432017064,111.5300952146,110.212648538,111.1101590864,3189488,0.0,1.0
IBM,2019-12-17 00:00:00+00:00,134.22,134.69,133.46,134.28,2907186,110.517308082,110.9043080432,109.8915209106,110.5667123323,3040916,0.0,1.0
IBM,2019-12-18 00:00:00+00:00,134.41,135.0,134.15,134.55,3101819,110.6737548748,111.1595633368,110.4596697899,110.789031459,3244502,0.0,1.0
IBM,2019-12-19 00:00:00+00:00,134.56,134.73,134.19,134.46,3866494,110.7972655007,110.9372442101,110.4926059568,110.7149250834,4044352,0.0,1.0
IBM,2019-12-20 00:00:00+00:00,135.59,136.42,134.95,135.74,7111779,111.6453717988,112.3287972623,111.1183931281,111.7688824247,7438920,0.0,1.0
IBM,2019-12-23 00:00:00+00:00,135.55,136.15,135.0,135.78,2803158,111.6124356319,112.1064781356,111.1595633368,111.8018185916,2932103,0.0,1.0
IBM,2019-12-24 00:00:00+00:00,134.98,135.62,134.61,135.61,1202087,111.1430952533,111.670073924,110.8384357094,111.6618398822,1257383,0.0,1.0
IBM,2019-12-26 00:00:00+00:00,134.91,135.31,134.65,134.98,2129654,111.0854569612,111.4148186304,110.8713718763,111.1430952533,2227618,0.0,1.0
IBM,2019-12-27 00:00:00+00:00,135.27,135.75,134.87,135.0,2752185,111.3818824635,111.7771164664,111.0525207943,111.1595633368,2878785,0.0,1.0
IBM,2019-12-30 00:00:00+00:00,132.81,135.3,132.5,135.2,4118929,109.3563081982,111.4065845887,109.1010529046,111.3242441714,4308399,0.0,1.0
IBM,2019-12-31 00:00:00+00:00,134.04,134.12,132.4,132.53,3777504,110.3690953308,110.4349676647,109.0187124873,109.1257550298,3951269,0.0,1.0
IBM,2020-01-02 00:00:00+00:00,135.42,135.92,134.77,135.0,3148461,111.5053930894,111.9170951758,110.970180377,111.1595633368,3293290,0.0,1.0
IBM,2020-01-03 00:00:00+00:00,134.34,134.86,133.56,133.57,2373470,110.6161165827,111.0442867526,109.9738613279,109.9820953696,2482649,0.0,1.0
IBM,2020-01-06 00:00:00+00:00,134.1,134.24,133.2,133.42,2421128,110.4184995812,110.5337761654,109.6774358256,109.8585847437,2532499,0.0,1.0
IBM,2020-01-07 00:00:00+00:00,134.19,134.96,133.4,133.69,3267592,110.4926059568,111.1266271699,109.8421166602,110.0809038703,3417901,0.0,1.0
IBM,2020-01-08 00:00:00+00:00,135.31,135.86,133.92,134.51,4345952,111.4148186304,111.8676909255,110.2702868301,110.7560952921,4545865,0.0,1.0
IBM,2020-01-09 00:00:00+00:00,136.74,136.79,135.31,135.74,3730549,112.5922865976,112.6334568062,111.4148186304,111.7688824247,3902154,0.0,1.0
IBM,2020-01-10 00:00:00+00:00,136.69,137.87,136.31,137.0,3255398,112.5511163889,113.5227333129,112.2382228032,112.8063716825,3405146,0.0,1.0
IBM,2020-01-13 00:00:00+00:00,136.6,136.64,135.07,135.48,3162843,112.4770100134,112.5099461803,111.2172016289,111.5547973398,3308333,0.0,1.0
IBM,2020-01-14 00:00:00+00:00,135.82,137.14,135.55,136.28,3680958,111.8347547585,112.9216482667,111.6124356319,112.2135206781,3850282,0.0,1.0
IBM,2020-01-15 00:00:00+00:00,136.62,138.06,135.71,136.0,4045591,112.4934780968,113.6791801058,111.7441802995,111.9829675097,4231688,0.0,1.0
IBM,2020-01-16 00:00:00+00:00,137.98,138.19,137.01,137.32,4319896,113.6133077719,113.7862226482,112.8146057242,113.0698610178,4518611,0.0,1.0
IBM,2020-01-17 00:00:00+00:00,138.31,138.33,136.16,136.54,5622251,113.885031149,113.9014992324,112.1147121773,112.427605763,5880874,0.0,1.0
IBM,2020-01-21 00:00:00+00:00,139.17,139.35,137.6,137.81,7130819,114.5931587376,114.7413714888,113.3004141862,113.4733290625,7458836,0.0,1.0
IBM,2020-01-22 00:00:00+00:00,143.89,145.79,142.55,143.32,16464948,118.4796264336,120.044094362,117.3762648419,118.010286055,17222335,0.0,1.0
IBM,2020-01-23 00:00:00+00:00,142.87,144.41,142.15,144.2,5654308,117.6397541772,118.9077966035,117.0469031728,118.7348817271,5914406,0.0,1.0
IBM,2020-01-24 00:00:00+00:00,140.56,143.92,140.46,143.39,5579292,115.7376905379,118.5043285587,115.6553501206,118.0679243471,5835939,0.0,1.0
IBM,2020-01-27 00:00:00+00:00,138.62,140.07,138.1,138.5,4165146,114.1402864426,115.3342224932,113.7121162727,114.0414779418,4356742,0.0,1.0
IBM,2020-01-28 00:00:00+00:00,139.55,140.47,138.75,139.5,3449000,114.9060523233,115.6635841624,114.247328985,114.8648821147,3607654,0.0,1.0
IBM,2020-01-29 00:00:00+00:00,137.69,139.58,137.6,139.17,3053189,113.3745205618,114.9307544485,113.3004141862,114.5931587376,3193635,0.0,1.0
IBM,2020-01-30 00:00:00+00:00,136.77,136.97,134.97,136.76,5007038,112.6169887228,112.7816695573,111.1348612116,112.608754681,5237361,0.0,1.0
IBM,2020-01-31 00:00:00+00:00,143.73,144.05,140.79,142.9,18987138,118.3478817659,118.6113711012,115.9270734977,117.6644563024,19860546,0.0,1.0
IBM,2020-02-03 00:00:00+00:00,146.27,147.28,143.9,144.25,8886414,120.439328365,121.2709665796,118.4878604753,118.7760519358,9295189,0.0,1.0
IBM,2020-02-04 00:00:00+00:00,149.11,149.38,146.88,147.78,5619700,122.7777962159,123.0001153426,120.9416049104,121.682668666,5878206,0.0,1.0
IBM,2020-02-05 00:00:00+00:00,156.33,157.44,150.15,150.21,14379714,128.722774344,129.6367529759,123.6341365557,123.6835408061,15041180,0.0,1.0
IBM,2020-02-06 00:00:00+00:00,156.76,158.75,155.42,156.82,8394374,129.0768381383,130.7154124423,127.9734765467,129.1262423887,8780515,0.0,1.0
IBM,2020-02-07 00:00:00+00:00,153.41,155.54,152.92,154.55,6414553,127.6523489193,129.4247203631,127.2446202773,128.6009420864,6709622,1.62,1.0
IBM,2020-02-10 00:00:00+00:00,154.43,154.44,151.58,152.97,5237553,128.5010901741,128.5094111668,126.1296072563,127.2862252407,5478480,0.0,1.0
IBM,2020-02-11 00:00:00+00:00,153.48,155.22,152.73,155.12,3833574,127.7105958681,129.1584485969,127.0865214161,129.07523867,4009918,0.0,1.0
IBM,2020-02-12 00:00:00+00:00,155.31,155.6,153.52,153.75,4437792,129.2333375311,129.4746463193,127.7438798389,127.9352626709,4641930,0.0,1.0
IBM,2020-02-13 00:00:00+00:00,154.31,154.83,153.41,154.37,3819757,128.4012382617,128.8339298818,127.6523489193,128.4511642179,3995465,0.0,1.0
IBM,2020-02-14 00:00:00+00:00,150.7,154.56,149.77,154.42,6095081,125.3973598992,128.6092630791,124.6235075786,128.4927691814,6375454,0.0,1.0
IBM,2020-02-18 00:00:00+00:00,151.1,151.38,149.64,149.79,3343038,125.730199607,125.9631874024,124.5153346736,124.640149564,3496817,0.0,1.0
IBM,2020-02-19 00:00:00+00:00,150.86,151.89,150.31,151.54,2732905,125.5304957823,126.3875580298,125.0728411841,126.0963232855,2858618,0.0,1.0
IBM,2020-02-20 00:00:00+00:00,151.22,151.62,149.51,150.81,2880483,125.8300515193,126.162891227,124.4071617686,125.4888908188,3012985,0.0,1.0
IBM,2020-02-21 00:00:00+00:00,149.84,151.04,148.84,151.04,3536740,124.6817545275,125.6802736508,123.8496552581,125.6802736508,3699430,0.0,1.0
IBM,2020-02-24 00:00:00+00:00,146.43,148.05,145.38,145.51,5447948,121.8442960188,123.1922968353,120.970591786,121.078764691,5698553,0.0,1.0
IBM,2020-02-25 00:00:00+00:00,141.71,147.07,141.26,146.51,6210878,117.9167874673,122.3768395513,117.542342796,121.9108639604,6496578,0.0,1.0
IBM,2020-02-26 00:00:00+00:00,139.75,144.06,139.6,142.9,5407690,116.2858728992,119.8722207504,116.1610580088,118.9069855978,5656443,0.0,1.0
IBM,2020-02-27 00:00:00+00:00,133.11,138.69,133.01,137.24,8404903,110.7607337504,115.4038476737,110.6775238234,114.197303733,8791528,0.0,1.0
IBM,2020-02-28 00:00:00+00:00,130.15,131.09,126.36,129.98,13009236,108.2977199129,109.0798932262,105.1440636819,108.1562630371,13607660,0.0,1.0
IBM,2020-03-02 00:00:00+00:00,134.3,134.44,127.95,130.75,8528971,111.750931881,111.8674257787,106.4671015203,108.7969794746,8921303,0.0,1.0
IBM,2020-03-03 00:00:00+00:00,128.9,136.1,127.8,134.48,7893390,107.2575958262,113.2487105659,106.3422866298,111.9007097495,8256485,0.0,1.0
IBM,2020-03-04 00:00:00+00:00,134.22,134.28,129.0,131.58,4994682,111.6843639394,111.7342898956,107.3408057531,109.4876218682,5224437,0.0,1.0
IBM,2020-03-05 00:00:00+00:00,129.55,132.29,128.45,130.5,5445193,107.7984603513,110.0784123495,106.883151155,108.5889546572,5695671,0.0,1.0
IBM,2020-03-06 00:00:00+00:00,127.73,128.33,124.52,126.7,8192525,106.284039681,106.7832992426,103.6130010262,105.4269774335,8569381,0.0,1.0
IBM,2020-03-09 00:00:00+00:00,117.81,122.41,117.28,120.16,10750357,98.0296149285,101.8572715678,97.5886023157,99.9850482116,11244873,0.0,1.0
IBM,2020-03-10 00:00:00+00:00,124.77,124.88,115.76,122.78,11403865,103.8210258435,103.9125567632,96.3238114262,102.1651482974,11928442,0.0,1.0
IBM,2020-03-11 00:00:00+00:00,117.97,122.58,116.38,121.01,8446480,98.1627508116,101.9987284436,96.8397129732,100.6923325906,8835018,0.0,1.0
IBM,2020-03-12 00:00:00+00:00,102.81,109.8,102.28,109.65,12485925,85.5481258874,91.3644997806,85.1071132746,91.2396848902,13060277,0.0,1.0
IBM,2020-03-13 00:00:00+00:00,107.95,109.16,100.81,108.68,12493419,89.8251161322,90.8319562481,83.8839273486,90.4325485988,13068116,0.0,1.0
IBM,2020-03-16 00:00:00+00:00,99.08,107.41,95.0,98.0,10564044,82.4443956126,89.3757825267,79.0494305934,81.5457284016,11049990,0.0,1.0
IBM,2020-03-17 00:00:00+00:00,106.65,107.4,97.1,100.61,8887501,88.7433870819,89.367461534,80.7968390591,83.7175074947,9296326,0.0,1.0
IBM,2020-03-18 00:00:00+00:00,103.55,106.93,99.4,99.41,8751994,86.1638793468,88.9763748774,82.7106673788,82.7189883715,9154585,0.0,1.0
IBM,2020-03-19 00:00:00+00:00,100.34,103.69,98.24,102.33,8391294,83.492840692,86.2803732445,81.7454322263,85.1487182381,8777293,0.0,1.0
IBM,2020-03-20 00:00:00+00:00,95.39,100.99,94.71,100.92,10543213,79.3739493085,84.0337052171,78.8081218053,83.9754582683,11028200,0.0,1.0
IBM,2020-03-23 00:00:00+00:00,94.77,97.74,90.56,94.6,9718602,78.8580477614,81.3293825916,75.3549098372,78.7165908856,10165657,0.0,1.0
IBM,2020-03-24 00:00:00+00:00,105.48,106.04,99.26,99.99,7967768,87.7698309367,88.2358065276,82.594173481,83.2016059477,8334285,0.0,1.0
IBM,2020-03-25 00:00:00+00:00,105.85,112.48,102.83,105.48,8646557,88.0777076664,93.5945258226,85.5647678728,87.7698309367,9044298,0.0,1.0
IBM,2020-03-26 00:00:00+00:00,112.89,113.15,105.57,106.91,7153135,93.935686523,94.1520323331,87.844719871,88.959732892,7482179,0.0,1.0
IBM,2020-03-27 00:00:00+00:00,108.03,111.5,107.65,108.58,6421470,89.8916840737,92.7790685386,89.5754863513,90.3493386719,6716857,0.0,1.0
IBM,2020-03-30 00:00:00+00:00,112.93,113.46,107.81,108.09,5562501,93.9689704938,94.4099831066,89.7086222345,89.9416100299,5818376,0.0,1.0
IBM,2020-03-31 00:00:00+00:00,110.93,113.81,110.17,112.0,6342167,92.304771955,94.7012178509,91.6723765102,93.1951181733,6633906,0.0,1.0
IBM,2020-04-01 00:00:00+00:00,105.14,109.92,104.52,106.36,6111890,87.4869171851,91.4643516929,86.9710156381,88.5020782938,6393036,0.0,1.0
IBM,2020-04-02 00:00:00+00:00,110.0,110.32,105.14,105.37,6327540,91.5309196344,91.7971914007,87.4869171851,87.6783000171,6618606,0.0,1.0
IBM,2020-04-03 00:00:00+00:00,106.34,110.07,104.92,108.92,4538113,88.4854363084,91.5891665833,87.3038553459,90.6322524235,4746866,0.0,1.0
IBM,2020-04-06 00:00:00+00:00,114.82,115.63,110.13,110.35,7026457,95.541638113,96.2156385212,91.6390925395,91.8221543787,7349674,0.0,1.0
IBM,2020-04-07 00:00:00+00:00,114.94,119.57,114.87,118.8,5592463,95.6414900253,99.4941096426,95.5832430764,98.8533932052,5849716,0.0,1.0
IBM,2020-04-08 00:00:00+00:00,119.29,119.96,115.07,116.31,5155987,99.2611218472,99.8186283577,95.7496629303,96.7814660244,5393162,0.0,1.0
IBM,2020-04-09 00:00:00+00:00,121.5,122.92,120.17,120.48,5576210,101.1000612326,102.2816421951,99.9933692043,100.2513199778,5832715,0.0,1.0
IBM,2020-04-13 00:00:00+00:00,121.15,121.8,118.04,121.63,5118777,100.8088264883,101.3496910134,98.2209977605,101.2082341376,5354240,0.0,1.0
IBM,2020-04-14 00:00:00+00:00,123.91,125.18,122.62,123.46,5087292,103.1054204719,104.162186544,102.0320124143,102.7309758006,5321307,0.0,1.0
IBM,2020-04-15 00:00:00+00:00,118.69,120.19,116.76,119.12,5632156,98.7618622856,100.0100111897,97.1559106956,99.1196649714,5891235,0.0,1.0
IBM,2020-04-16 00:00:00+00:00,115.73,119.75,114.42,119.01,6438128,96.2988484481,99.6438875111,95.2087984052,99.0281340518,6734281,0.0,1.0
IBM,2020-04-17 00:00:00+00:00,120.12,120.39,117.92,119.3,4964018,99.9517642408,100.1764310436,98.1211458481,99.2694428399,5192362,0.0,1.0
IBM,2020-04-20 00:00:00+00:00,120.41,122.86,118.14,119.15,7965530,100.1930730289,102.231716239,98.3042076874,99.1446279495,8331944,0.0,1.0
IBM,2020-04-21 00:00:00+00:00,116.76,117.15,112.06,114.0,14341304,97.1559106956,97.4804294107,93.2450441294,94.8593167121,15001003,0.0,1.0
IBM,2020-04-22 00:00:00+00:00,119.31,120.33,117.55,119.87,7085901,99.2777638326,100.1265050874,97.8132691184,99.7437394235,7411852,0.0,1.0
IBM,2020-04-23 00:00:00+00:00,121.35,123.03,119.12,119.57,6873899,100.9752463422,102.3731731148,99.1196649714,99.4941096426,7190098,0.0,1.0
IBM,2020-04-24 00:00:00+00:00,124.72,125.0,120.76,122.41,4985575,103.7794208801,104.0124086755,100.4843077732,101.8572715678,5214911,0.0,1.0
IBM,2020-04-27 00:00:00+00:00,125.92,126.99,125.47,125.56,4920443,104.7779400034,105.6682862216,104.4034953321,104.4783842664,5146783,0.0,1.0
IBM,2020-04-28 00:00:00+00:00,126.27,128.2,125.38,128.03,4775867,105.0691747477,106.6751263376,104.3286063979,106.5336694618,4995556,0.0,1.0
IBM,2020-04-29 00:00:00+00:00,128.69,129.31,127.53,128.88,5252734,107.0828549796,107.5987565266,106.1176198271,107.2409538408,5494359,0.0,1.0
IBM,2020-04-30 00:00:00+00:00,125.56,127.27,125.22,126.52,6630032,104.4783842664,105.9012740171,104.1954705148,105.277199565,6935013,0.0,1.0
IBM,2020-05-01 00:00:00+00:00,121.87,123.47,121.39,123.19,4923913,101.4079379623,102.7392967933,101.008530313,102.5063089979,5150412,0.0,1.0
IBM,2020-05-04 00:00:00+00:00,121.68,121.97,119.39,120.82,4016551,101.2498391011,101.4911478892,99.3443317742,100.5342337294,4201312,0.0,1.0
